scholar_id,title,authors,journal,year,citations,link,source,dosen
6RBIukkAAAAJ,Contextualization and connectivity of digital literacy in primary school social studies during the COVID-19 pandemic,"S Kowiyah, Y Riyanto, H Harmanto","Jurnal Pajar (Pendidikan dan Pengajaran) 5 (3), 2021",2021,8,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:cFHS6HbyZ2cC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Pengaruh kepemimpinan instruksional terhadap peningkatan keaktifan belajar dan hasil belajar peserta didik,"YPM Mala, E Roesminingsih, Y Riyanto, BS Widodo","Jurnal Ilmiah Mandala Education 7 (2), 268-283, 2021",2021,8,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:4vMrXwiscB8C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Utilizing a New Technology of English discoveries platform in implementation of blended learning to Improve English speaking performance,"W Hamsia, Y Riyanto, F Arianto","Jo-ELT 7 (2), 68-73, 2020",2020,8,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:3s1wT3WcHBgC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,A Special Service of Guidance and Counseling Management to Reduce the Students’ Glossophobia Level,"TI Pratiwi, B Suratman, Y Riyanto, P Arisgi","2nd International Conference on Education Innovation (ICEI 2018), 679-681, 2018",2018,8,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:9ZlFYXVOiuMC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,The Principals’ Leadership As Academic Supervisor In Elementary School,"M Fikriyah, Y Riyanto","2nd International Conference on Education Innovation (ICEI 2018), 157-161, 2018",2018,8,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:kNdYIx-mwKoC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Manajemen pelatihan,"Y Riyanto, N Haryanti","CV. Bintang Semesta Media, 2024",2024,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:YohjEiUPhakC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Evaluasi Model CIPP pada Program Kewirausahaan di Sekolah Menengah Atas,"SA Mukarromah, M Sholeh, Y Riyanto","Dirasah: Jurnal Studi Ilmu dan Manajemen Pendidikan Islam 7 (1), 297-305, 2024",2024,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:W5xh706n7nkC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Supervisi Kepala Sekolah: Sebuah Telaah Nilai-Nilai Keislaman dalam Permendiknas Nomor 12 Tahun 2007 Tentang Standar Pengawas Sekolah/Madrasah,"TB Briliandona, Y Riyanto, E Purbaningrum","NUR EL-ISLAM: Jurnal Pendidikan dan Sosial Keagamaan 9 (1), 42-61, 2022",2022,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:08ZZubdj9fEC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,The effect of information technology based flipped classroom learning model on the creativity and learning outcomes of civic education at Grade IV of SDN Bligo,"N Fatmawati, Y Riyanto, RN Setyowati","Jurnal PAJAR (Pendidikan dan Pengajaran) 5 (5), 1443-1460, 2021",2021,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:NhqRSupF_l8C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,THE EFFECT OF BLENDED LEARNING MODEL WITH TELEGRAM APPLICATION ON STUDENTS’CRITICAL THINKING ABILITY AND LEARNING OUTCOMES ON SOCIAL STUDIES SUBJECT AT ELEMENTARY SCHOOL,"S Wahyuningtias, Y Riyanto, RN Setyowati","Jurnal PAJAR (Pendidikan dan Pengajaran) 5 (5), 1397-1414, 2021",2021,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:abG-DnoFyZgC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Peran kepemimpinan kepala sekolah dalam mendukung budaya dan mutu SMPK Angelus Custos II Surabaya,"YPM Mala, Y Riyanto, BS Widodo","Jurnal Ilmiah Mandala Education 7 (3), 249-266, 2021",2021,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:EUQCXRtRnyEC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Applying the Performance Prism Method to Evaluate Performance of School: A Case Study in Pondok Pesantren Darul Quran Mojokerto.,"M Tontowi, Y Riyanto, I Adawiyah, S Hartono","Talent Development & Excellence 12 (1), 2020",2020,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:ns9cj8rnVeAC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Developing Video Media Learning to Enhance Learning Outcomes of the Learning Media Production Process at Postgraduate Students of Education Technology,"A Kurniawan, Y Riyanto","2nd International Conference on Education Innovation (ICEI 2018), 673-675, 2018",2018,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:mVmsd5A6BfQC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Pengembangan Perangkat Pembelajaran Terpadu Model Sequenced Tema Berbagai Pekerjaan Untuk Meningkatkan Keterampilan Berpikir Kritis Siswa Kelas IV Sekolah Dasar,"ID Vidianto, Y Riyanto, N Nasution","JP (Jurnal Pendidikan): Teori Dan Praktik 3 (2), 92-96, 2018",2018,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:5nxA0vEk-isC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Influences of intellectual property and capital to the performance of the corporate image award winning companies in Indonesia,"H Hariyati, WT Subroto, SNI Wahyudi, Y Riyanto","International Journal of Economics and Financial Issues 7 (4), 595-602, 2017",2017,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:YOwf2qJgpHMC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Paradigma Baru Pembelajaran. 2012: Kencana Media Perdana Group,Y Riyanto,"Jakarta, 2012",2012,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:q3CdL3IzO_QC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Belajar dan Pembelajaran,Y Riyanto,"Singaraja: Institut Keguruan dan Ilmu Pendidikan, 2010",2010,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:ye4kPcJQO24C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Peran Kepala Sekolah dalam Optimalisasi Paguyuban Kelas pada Implementasi Kurikulum Merdeka,"S Supardi, N Hariyati, D Rahmasari, A Khamidi, Y Riyanto, A Rifqi","Journal of Education Research 5 (3), 3380-3384, 2024",2024,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:uc_IGeMz5qoC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,The effect of instructional leadership on student's active and learning outcomes,"YPM Mala, E Roesminingsih, Y Riyanto","Jurnal Pembangunan Pendidikan: Fondasi Dan Aplikasi 9 (1), 42-48, 2021",2021,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:P5F9QuxV20EC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Peran Tutor Dalam Meningkatkan Hasil Belajar Kursus Tata Kecantikan Rambut Di LKP Relasi Beauty Salon Gedangan Sidoarjo,"N Isfarisa, Y Riyanto","Jurnal Pendidikan Untuk Semua 4 (1), 93-99, 2020",2020,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:gsN89kCJA0AC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,The impacts of verbal violence by family members on children's social emotional aspects,"H Wahyuni, Y Riyanto, IK Atmadja","3rd International Conference on Education Innovation (ICEI 2019), 74-78, 2019",2019,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:iH-uZ7U-co4C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,"Manajemen Penguatan Pendidikan Karakter Pada Sekolah Menengah Atas. Halaqa: Islamic Education Journal, 3 (2), 111–117","P Panoyo, Y Riyanto, W Handayaningrum",,2019,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:ML0RJ9NH7IQC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,"Principal competency correlation, work motivation, and job satisfaction on teacher performance","SN Putri, Y Riyanto, K Karwanto","2nd International Conference on Education Innovation (ICEI 2018), 427-431, 2018",2018,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:aqlVkmm33-oC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,The Development Of An Hel Model To Increase The Curiosity In Early Childhood,"L Erdiana, Y Riyanto, BS Bachri","Journal Of Southwest Jiaotong University 58 (2), 791-801, 2023",2023,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:mvPsJ3kp5DgC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,The implementation of zoning system policy in 10th state senior high school of Surabaya,"T Wahyuni, E Roesminingsih, Y Riyanto","Studies in Learning and Teaching 3 (2), 107-119, 2022",2022,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:tS2w5q8j5-wC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Online Learning for English Language Learners During Covid-19 Pandemic in Muhammadiyah University of Surabaya,W Hamsia,"Journal of Education and Practice, 2021",2021,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:nb7KW1ujOQ8C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,A. Pendekatan dan Jenis Penelitian,A Fauzi,,2015,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:LO7wyVUgiFcC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Model-Model Pemberlajaran Inovatif Kotemporer,Y Riyanto,"Jakarta: Gramedia, 2010",2010,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:0N-VGjzr574C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,New Learning Paradigm,Y Riyanto,"Jakarta: Kencana Prenada, 2009",2009,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:JQOojiI6XY0C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Paradigma Pembelajaran Sebagai Referensi Bagi Pendidik Dalam Implementasi Pembelajaran Yang Berkualitas,Y Riyanto,"Jakarta: Kencana Prenada Media Group, 2009",2009,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:1yQoGdGgb4wC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Paradigma Baru dalam Pembelajaran Sebagai Referensi bagi Pendidik dalam Implementasi Pembelajaran yang Efektif,Y Riyanto,"Jakarta: Persada Media Group, 2009",2009,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:N5tVd3kTz84C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Implementation security and privacy in the era of industry 4.0 to protect digital attacks on health profession students: SOAR analysis,"I Rachayu, Y Riyanto, U Dewi, F Maiziani, R Ramazan, S Perwitasari, ...","Journal of Posthumanism 5 (2), 487–501-487–501, 2025",2025,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:k8Z6L05lTy4C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Strategic leadership of school principals in enhancing character education in the digital literacy era,"D Lukmantoro, N Hariyati, Y Riyanto, S Setyowati","IJORER: International Journal of Recent Educational Research 5 (4), 822-834, 2024",2024,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:9Nmd_mFXekcC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Implementasi Multiple Intelligences Research (MIR) untuk Meningkatkan Mutu Pembelajaran,"A Purnomo, D Rahmasari, Y Riyanto","Journal of Education Research 5 (3), 2660-2670, 2024",2024,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:t7zJ5fGR-2UC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Peran Kepala Sekolah dan Yayasan dalam Mengembangkan Lembaga Pendidikan Islam,"ZF Ilma, N Hariyati, Y Riyanto","Ideas: Jurnal Pendidikan, Sosial, dan Budaya 10 (1), 145-154, 2024",2024,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:Fu2w8maKXqMC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Efektivitas Penggunaan Media E-Learning Berbasis Google Sites Dalam Pembelajaran Fotografi,"FGNYR Hari, S Sugiharto","Akademika 12 (01), 2023",2023,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:olpn-zPbct0C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Feasibility of Developing Direct Learning Models With a Life Based Learning Approach,"A Kastur, Y Riyanto","IJORER: International Journal of Recent Educational Research 1 (3), 261-270, 2020",2020,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:M05iB0D1s5AC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Pelaksanaan program pelatihan operator basic office di upt balai latihan kerja tuban,"MH Kusumana, Y Riyanto","JPUS: Jurnal Pendidikan Untuk Semua 4 (1), 1-15, 2020",2020,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:BqipwSGYUEgC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Pengembangan Perangkat Pembelajaran Pengajuan Masalah Berbasis Keunggulan Lokal Untuk Meningkatkan Kreativitas dan Hasil Belajar pada Materi Bangun Datar Kelas V SDN Palang,"SP Wardhana, Y Riyanto, TYE Siswono","Jurnal Review Pendidikan Dasar: Jurnal Kajian Pendidikan dan Hasil …, 2020",2020,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:hMod-77fHWUC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,"Agents of change in the management of community empowerment through nonformal education in kampung inggris, indonesia","A RASYAD, Y RIYANTO","SSD Journal 3 (15), 722-735, 2018",2018,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:4JMBOYKVnBMC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,sebagai Referensi bagi Guru,"Y Riyanto, PB Pembelajaran","Pendidik dalam Implementasi Pembelajaran yang Efektif dan Berkualitas …, 2012",2012,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&pagesize=100&citation_for_view=6RBIukkAAAAJ:b1wdh0AR-JQC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Paradigma Baru Pembelajarn (Sebagai Referensi Bagi Pendidik Dalam Implentasi Pembelajaran Yang Efektif Dan Berkualitas),Y Riyanto,"Jakarta: Bumi Aksara, 2010",2010,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:a9-T7VOCCH8C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Paradigma Baru Pembelajaran (Jakarta),Y Riyanto,"Prenada Media, 2010",2010,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:86PQX7AUzd4C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Sebagai Referensi bagi Pendidik,"Y Riyanto, PB Pembelajaran","Pendidik dalam Implementasi Pembelajaran yang Efektif dan Berkualitas …, 0",,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:PR6Y55bgFSsC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Analisis kinerja guru berdasarkan faktor kompetensi profesional dan kesejahteraan guru,"DR Firdaus, S Setyowati, Y Riyanto, A Khamidi","Jurnal Manajemen Pendidikan: Jurnal Ilmiah Administrasi, Manajemen Dan …, 2025",2025,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:HtEfBTGE9r8C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Strategi Bauran Pemasaran 7P sebagai Upaya Meningkatkan Animo Masyarakat dalam Memilih Sekolah,"MF Agustina, Y Riyanto, E Roesminingsih","JIIP-Jurnal Ilmiah Ilmu Pendidikan 7 (12), 13591-13598, 2024",2024,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:EYYDruWGBe4C,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Manajemen Kurikulum Merdeka pada Sekolah Penggerak untuk Membentuk Profil Pelajar Pancasila di SMP Hang Tuah 6 Excellent Juanda Sidoarjo,"MG Kusumawardani, Y Riyanto, E Purbaningrum, M Nursalim, A Khamidi","EDUKASIA Jurnal Pendidikan dan Pembelajaran 5 (1), 1187-1196, 2024",2024,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:z_wVstp3MssC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Implementation of Digital Literacy in the Development of Extracurricular Programs at Universitas Negeri Surabaya Laboratory Elementary School,"MF Zakariyah, Y Riyanto, GD Lestari, AA Zawawi","Edukasi 17 (1), 67-76, 2023",2023,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:J-pR_7NvFogC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Pengembangan Multimedia E-Book Magic (E-Boma) Materi ASEAN Untuk Meningkatkan Hasil Belajar Peserta Didik Kelas VI Sekolah Dasar,"AN Wati, Y Riyanto, WT Subroto","EDUKASIA Jurnal Pendidikan dan Pembelajaran 4 (1), 149-162, 2023",2023,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:fQNAKQ3IYiAC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Hubungan Gaya Belajar dan Motivasi Belajar dengan Hasil Belajar Siswa,"RL Prasadhana, Y Riyanto, W Yulianingsih","Jurnal Bahana Manajemen Pendidikan 12 (1), 34-40, 2023",2023,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:q3oQSFYPqjQC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Efektivitas Pengembangan Buku Ajar Berbasis Infografis “Penjajahan Belanda dan Jepang di Indonesia” Kelas V SD,"LA Isti, Y Riyanto, MT Yani","Jurnal Basicedu 6 (4), 6030-6041, 2022",2022,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:tOudhMTPpwUC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,Principal Management Strategy in Improving the Quality of Graduates,"Y Riyanto, S Hartono","Review of International Geographical Education Online 11 (12), 248-259, 2021",2021,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:UxriW0iASnsC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,IMPLEMENTASI KURIKULUM BERBASIS KOMPETENSI DALAM PEMBELAJARAN BAHASA INGGRIS DI LEMBAGA KURSUS DAN PELATIHAN MAHESA INSTITUTE PARE KEDIRI,"NS Diyah, Y Riyanto","JPUS: Jurnal Pendidikan Untuk Semua 4 (4), 47-56, 2020",2020,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:SeFeTyx0c_EC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,HUBUNGAN PARENTING EDUCATION DENGAN PENDIDIKAN KARAKTER ANAK USIA DINI DI KB-TK AL–BAROKAH,"WR Kartika, Y Riyanto","JPUS: Jurnal Pendidikan Untuk Semua 4 (1), 73-81, 2020",2020,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:GnPB-g6toBAC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
6RBIukkAAAAJ,The role of principal leadership to improve teacher performance in Islamic elementary school,"CA Uzliva, Y Riyanto, MV Roesminingsih","2nd International Conference on Education Innovation (ICEI 2018), 437-440, 2018",2018,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=6RBIukkAAAAJ&cstart=100&pagesize=100&citation_for_view=6RBIukkAAAAJ:ULOm3_A8WrAC,scholar,"Prof.Dr.Yatim Riyanto,M.Pd."
