Authors,Author IDs,Title,Year,Journal,Link,Abstract,Keywords,Document Type,DOI,TLDR,citation_id,scholar_id,dosen,source
RR Ramadhani,,PENGEMBANGAN APLIKASI TATA KELOLA LABORATORIUM BERBASIS WEB PADA JURUSAN TEKNIK INFORMATIKA UNIVERSITAS NEGERI SURABAYA,2016,"Jurnal Manajemen Informatika 6 (1), 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JsEkeOsAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JsEkeOsAAAAJ:2osOgNQ5qMEC,,,,,,JsEkeOsAAAAJ:2osOgNQ5qMEC,JsEkeOsAAAAJ,"Ari Kurniawan, S.Kom., M.T.",scholar
M Ramadhanis,,RANCANG BANGUN SISTEM SIMPAN PINJAM NON PETERNAK DI KOPERASI SUSU DANA MULYA,2016,"Jurnal Manajemen Informatika 6 (1), 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JsEkeOsAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JsEkeOsAAAAJ:d1gkVwhDpl0C,,,,,,JsEkeOsAAAAJ:d1gkVwhDpl0C,JsEkeOsAAAAJ,"Ari Kurniawan, S.Kom., M.T.",scholar
"CS Putri, A Kurniawan",,Rancang Bangun Aplikasi Berbasis Web Persediaan Barang Di Toko “Agen Snack.”,2016,"Jurnal Manajemen Informatika 6 (1), 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JsEkeOsAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JsEkeOsAAAAJ:u-x6o8ySG0sC,,,,,,JsEkeOsAAAAJ:u-x6o8ySG0sC,JsEkeOsAAAAJ,"Ari Kurniawan, S.Kom., M.T.",scholar
E Widyawati,,Rancang Bangun Aplikasi Kependudukan Berbasis Web Di Desa Kedungrejo Waru-Sidoarjo,2016,"Jurnal Manajemen Informatika 6 (1), 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JsEkeOsAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JsEkeOsAAAAJ:u5HHmVD_uO8C,,,,,,JsEkeOsAAAAJ:u5HHmVD_uO8C,JsEkeOsAAAAJ,"Ari Kurniawan, S.Kom., M.T.",scholar
"GA Habibi, A Kurniawan",,Pengembangan Media Pembelajaran Berbasis Web Untuk Mengoptimalkan Hasil Belajar Siswa Pada Mata Pelajaran Fisika Materi Keseimbangan Benda Tegar Kelas Xi Sma Antartika Sidoarjo,2013,"Jurnal Mahasiswa Teknologi Pendidikan 4 (2), 2013",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JsEkeOsAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JsEkeOsAAAAJ:9yKSN-GCB0IC,,,,,,JsEkeOsAAAAJ:9yKSN-GCB0IC,JsEkeOsAAAAJ,"Ari Kurniawan, S.Kom., M.T.",scholar
"HZ Fahmi, SR Nudin, AIN Hidayat, A Asmunin, FM Subani, A Febrianto",,Efektivitas Media Pembelajaran Berbasis Scratch dalam Meningkatkan Pemahaman Huruf Hijaiyah pada Siswa SD Hang Tuah 7 Surabaya,2026,"Jurnal Altifani Penelitian dan Pengabdian kepada Masyarakat 6 (1), 581-588, 2026",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:zA6iFVUQeVQC,,,,,,wlGfsB0AAAAJ:zA6iFVUQeVQC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"AIF Rahmadani, SR Nudin",,Rancang Bangun Aplikasi Mobile Berbasis YOLOv11 untuk Deteksi Penyakit Daun Tanaman Anggur,2026,"Jurnal Manajemen Informatika 15 (01), 2026",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:ZHo1McVdvXMC,,,,,,wlGfsB0AAAAJ:ZHo1McVdvXMC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"B Arifah, SR Nudin",,Pengembangan Sistem Informasi Manajemen Inventaris pada Toko Listrik LIA Menggunakan Metode FIFO Berbasis Web,2025,"Jurnal Manajemen Informatika 14 (02), 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:SeFeTyx0c_EC,,,,,,wlGfsB0AAAAJ:SeFeTyx0c_EC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"RP Lailatul'Ismi, SR Nudin",,Deteksi Penyakit pada Tanaman Tomat Menggunakan Model Inception V3 Berbasis Mobile,2025,"Journal of Informatics and Computer Science (JINACS) 7 (02), 520-524, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:HoB7MX3m0LUC,,,,,,wlGfsB0AAAAJ:HoB7MX3m0LUC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"A Azzah, SR Nudin",,TRANSFER LEARNING WITH EFFFICIENTNET-B0 FOR CAT BREED CLASSIFICATION: A COMPARATIVE EVALUATION OF OPTIMIZERS,2025,"Jurnal Riset Informatika 8 (1), 11-21, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:g5m5HwL7SMYC,,,,,,wlGfsB0AAAAJ:g5m5HwL7SMYC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"YV Via, EY Puspaningrum, ZM Zamzani, SR Nudin, S Mukaromah, ...",,Performance Analysis of Combined Feature Extraction Method on Chili Quality Classification using XGBoost,2025,"2025 IEEE 11th Information Technology International Seminar (ITIS), 517-522, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:3s1wT3WcHBgC,,,,,,wlGfsB0AAAAJ:3s1wT3WcHBgC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"ANS Arifin, SR Nudin",,Prediksi Kepribadian Menggunakan Transfer Learning Model VGG-Face Berbasis Video,2025,"JATISI 12 (3), 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:vV6vV6tmYwMC,,,,,,wlGfsB0AAAAJ:vV6vV6tmYwMC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"HD Pradana, SR Nudin",,Personality Prediction Based on Video Using Transfer Learning DeepID Model,2025,"bit-Tech 8 (1), 1140-1149, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:RYcK_YlVTxYC,,,,,,wlGfsB0AAAAJ:RYcK_YlVTxYC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"SI Alamsyah, SR Nudin",,Implementasi MTCNN dan Transfer Learning Model DeepFace untuk Prediksi Kepribadian Berbasis Video.,2025,"Techno. com 24 (3), 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:ldfaerwXgEUC,,,,,,wlGfsB0AAAAJ:ldfaerwXgEUC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"RO Arianto, SR Nudin",,"PERBANDINGAN OPTIMIZER ADAM, RMSPROP, DAN SGD DALAM PREDIKSI KEPRIBADIAN BERBASIS OPENFACE",2025,"JATI (Jurnal Mahasiswa Teknik Informatika) 9 (5), 8157-8164, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:2P1L_qKh6hAC,,,,,,wlGfsB0AAAAJ:2P1L_qKh6hAC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"S Nudin, HZ Fahmi, E Winingsih, B Rosy, F Fatoni, AI Nurhidayat",,KEPUASAN MAHASISWA DALAM PELATIHAN PENINGKATAN KEPRIBADIAN DAN PERSONAL BRANDING DI FAKULTAS VOKASI UNIVERSITAS NEGERI SURABAYA,2025,"Transformasi dan Inovasi: Jurnal Pengabdian Masyarakat 5 (1), 39-45, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:GnPB-g6toBAC,,,,,,wlGfsB0AAAAJ:GnPB-g6toBAC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
"K Chuluq, SR Nudin",,Klasifikasi Cyberbullying Pada Media Sosial Dengan Menggunakan Metode Recurrent Neural Network Dan Long Short Term Memory,2024,"Journal of Informatics and Computer Science (JINACS) 6 (02), 501-509, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wlGfsB0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=wlGfsB0AAAAJ:isC4tDSrTZIC,,,,,,wlGfsB0AAAAJ:isC4tDSrTZIC,wlGfsB0AAAAJ,"Salamun Rohman Nudin, S.Kom., M.Kom.",scholar
