course_url,mata_kuliah,kelas,meeting_number,activity_description,date
https://sindig.unesa.ac.id/course/3/2836/matematika-dasar,Matematika Dasar,2025D,11,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi Date 13 November 2025,13 November 2025
https://sindig.unesa.ac.id/course/3/2836/matematika-dasar,Matematika Dasar,2025D,12,Aplikasi dari integral Date 20 November 2025,20 November 2025
https://sindig.unesa.ac.id/course/3/2836/matematika-dasar,Matematika Dasar,2025D,13,Aplikasi dari integral Date 27 November 2025,27 November 2025
https://sindig.unesa.ac.id/course/3/2836/matematika-dasar,Matematika Dasar,2025D,14,Bilangan Kompleks dan sifatnya Date 4 Desember 2025,4 Desember 2025
https://sindig.unesa.ac.id/course/3/2836/matematika-dasar,Matematika Dasar,2025D,15,Bilangan Kompleks dan sifatnya Date 11 Desember 2025,11 Desember 2025
https://sindig.unesa.ac.id/course/3/2836/matematika-dasar,Matematika Dasar,2025D,16,Ujian Akhir Semester Date 18 Desember 2025,18 Desember 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,1,"Fungsi, daerah asal, daerah hasil, menggambar grafik fungsi. Date 26 Agustus 2025",26 Agustus 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,2,Limit dan kekontinuan fungsi Date 2 September 2025,2 September 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,3,Limit dan kekontinuan fungsi Date 9 September 2025,9 September 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,4,Turunan fungsi aljabar dan fungsi-fungsi transenden. Date 16 September 2025,16 September 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,5,Turunan fungsi aljabar dan fungsi-fungsi transenden. Date 23 September 2025,23 September 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,6,Masalah yang berkaitan dengan turunan Date 9 Oktober 2025,9 Oktober 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,7,Masalah yang berkaitan dengan turunan Date 16 Oktober 2025,16 Oktober 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,8,Ujian Tengah Semester Date 23 Oktober 2025,23 Oktober 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,9,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi Date 30 Oktober 2025,30 Oktober 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,10,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi Date 6 November 2025,6 November 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,11,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi Date 13 November 2025,13 November 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,12,Aplikasi dari integral Date 20 November 2025,20 November 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,13,Aplikasi dari integral Date 27 November 2025,27 November 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,14,Bilangan Kompleks dan sifatnya Date 4 Desember 2025,4 Desember 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,15,Bilangan Kompleks dan sifatnya Date 11 Desember 2025,11 Desember 2025
https://sindig.unesa.ac.id/course/3/2717/matematika-dasar,Matematika Dasar,2025C,16,Ujian Akhir Semester Date 18 Desember 2025,18 Desember 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,1,"Fungsi, daerah asal, daerah hasil, menggambar grafik fungsi. Date 4 September 2025",4 September 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,2,Limit dan kekontinuan fungsi Date 11 September 2025,11 September 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,3,Limit dan kekontinuan fungsi Date 18 September 2025,18 September 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,4,Turunan fungsi aljabar dan fungsi-fungsi transenden. Date 19 September 2025,19 September 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,5,Turunan fungsi aljabar dan fungsi-fungsi transenden. Date 2 Oktober 2025,2 Oktober 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,6,Masalah yang berkaitan dengan turunan Date 9 Oktober 2025,9 Oktober 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,7,Masalah yang berkaitan dengan turunan Date 16 Oktober 2025,16 Oktober 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,8,Ujian Tengah Semester Date 23 Oktober 2025,23 Oktober 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,9,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi Date 30 Oktober 2025,30 Oktober 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,10,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi Date 6 November 2025,6 November 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,11,Hasil integrasi suatu fungsi dengan menggunakan teknik-teknik integrasi Date 13 November 2025,13 November 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,12,Aplikasi dari integral Date 20 November 2025,20 November 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,13,Aplikasi dari integral Date 27 November 2025,27 November 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,14,Bilangan Kompleks dan sifatnya Date 4 Desember 2025,4 Desember 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,15,Bilangan Kompleks dan sifatnya Date 11 Desember 2025,11 Desember 2025
https://sindig.unesa.ac.id/course/3/2719/matematika-dasar,Matematika Dasar,2025B,16,Ujian Akhir Semester Date 18 Desember 2025,18 Desember 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,1,Konsep dasar matriks (KNO-1) Date 25 Agustus 2025,25 Agustus 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,2,Invers dan determinan matriks (KNO-1) Date 1 September 2025,1 September 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,3,Sistem persamaan linier (KNO-1) Date 8 September 2025,8 September 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,4,Sistem persamaan linier (KNO-1) Date 15 September 2025,15 September 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,5,SPL untuk menyelesaikan masalah nyata (SKI- 2) Date 29 September 2025,29 September 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,6,"Konsep vektor dalam ruang-2, ruang-3, ruang-n dan operasinya (KNO-1) Date 6 Oktober 2025",6 Oktober 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,7,Ruang vektor real dan sub-ruangnya (KNO-1) Date 13 Oktober 2025,13 Oktober 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,8,Materi yang telah disampaikan sejak pertemuan ke-1 sampai dengan ke-7. Date 20 Oktober 2025,20 Oktober 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,9,Konsep basis dan dimensi (KNO-1) Date 27 Oktober 2025,27 Oktober 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,10,Konsep basis dan dimensi (KNO-1) Date 3 November 2025,3 November 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,11,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1) Date 10 November 2025,10 November 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,12,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1) Date 17 November 2025,17 November 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,13,Transformasi Linier   (KNO-1) Date 24 November 2025,24 November 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,14,Nilai Eigen dan Vektor Eigen (KNO-1) Date 1 Desember 2025,1 Desember 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,15,"Program komputer untuk menyelesaikan permasalahan yang berkaitan dengan matriks (SOC-2, SKI-1-2 dan COM-2) Date 8 Desember 2025",8 Desember 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025C,16,Materi yang telah disampaikan sejak pertemuan ke-9 sampai dengan ke-15. Date 15 Desember 2025,15 Desember 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,1,Konsep dasar pengolahan sinyal digital dan mengenali metode-metode dasarnya. Date 28 Agustus 2025,28 Agustus 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,2,Konsep dasar sinyal dan operasinya Date 4 September 2025,4 September 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,3,Menganalisis sistem diskrit Date 11 September 2025,11 September 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,4,Konsep konvolusi dan respons impuls Date 25 September 2025,25 September 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,5,Melakukan konversi sinyal analog ke digital dan digital ke analog Date 2 Oktober 2025,2 Oktober 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,6,Bilangan kompleks dan penggunaannya dalam transformasi dalam bidang Z Date 9 Oktober 2025,9 Oktober 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,7,Melakukan transformasi sinyal dalam bidang Z Date 16 Oktober 2025,16 Oktober 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,8,Date 23 Oktober 2025,23 Oktober 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,9,Melakukan transformasi Fourier Date 30 Oktober 2025,30 Oktober 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,10,Melakukan Transformasi Fourier Date 6 November 2025,6 November 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,11,Memberi gambaran secara grafik tentang respon frekuensi sebuah filter FIR Date 13 November 2025,13 November 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,12,Memberi gambaran secara grafik tentang respon frekuensi sebuah filter FIR Date 20 November 2025,20 November 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,13,Date 27 November 2025,27 November 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,14,Merancang pemecahan masalah nyata dengan menerapkan pengolahan sinyal digital dengan tepat Date 4 Desember 2025,4 Desember 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,15,Pemecahan masalah nyata dengan menerapkan pengolahan sinyal digital dengan tepat Date 11 Desember 2025,11 Desember 2025
https://sindig.unesa.ac.id/course/3/2884/pengolahan-sinyal-digital,Pengolahan Sinyal Digital,2024A,16,Pemecahan masalah nyata dengan menerapkan pengolahan sinyal digital dengan tepat Date 18 Desember 2025,18 Desember 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,1,Konsep dasar matriks (KNO-1) Date 25 Agustus 2025,25 Agustus 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,2,Invers dan determinan matriks (KNO-1) Date 1 September 2025,1 September 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,3,Sistem persamaan linier (KNO-1) Date 8 September 2025,8 September 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,4,Sistem persamaan linier (KNO-1) Date 15 September 2025,15 September 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,5,SPL untuk menyelesaikan masalah nyata (SKI- 2) Date 29 September 2025,29 September 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,6,"Konsep vektor dalam ruang-2, ruang-3, ruang-n dan operasinya (KNO-1) Date 6 Oktober 2025",6 Oktober 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,7,Ruang vektor real dan sub-ruangnya (KNO-1) Date 13 Oktober 2025,13 Oktober 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,8,Materi yang telah disampaikan sejak pertemuan ke-1 sampai dengan ke-7. Date 20 Oktober 2025,20 Oktober 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,9,Konsep basis dan dimensi (KNO-1) Date 27 Oktober 2025,27 Oktober 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,10,Konsep basis dan dimensi (KNO-1) Date 3 November 2025,3 November 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,11,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1) Date 10 November 2025,10 November 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,12,Konsep Ruang Hasil Kali Dalam dan proses Gram-Schmidt (KNO-1) Date 17 November 2025,17 November 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,13,Transformasi Linier   (KNO-1) Date 24 November 2025,24 November 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,14,Nilai Eigen dan Vektor Eigen (KNO-1) Date 1 Desember 2025,1 Desember 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,15,"Program komputer untuk menyelesaikan permasalahan yang berkaitan dengan matriks (SOC-2, SKI-1-2 dan COM-2) Date 8 Desember 2025",8 Desember 2025
https://sindig.unesa.ac.id/course/3/2870/aljabar-matriks,Aljabar Matriks,2025G,16,Materi yang telah disampaikan sejak pertemuan ke-9 sampai dengan ke-15. Date 15 Desember 2025,15 Desember 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,1,Konsep logika beserta implementasinya Date 27 Agustus 2025,27 Agustus 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,2,"Implementasi ekuivalensi proposisi, predikat, dan kuantor Date 3 September 2025",3 September 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,3,Konsep kuantor bersarang Date 10 September 2025,10 September 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,4,Konsep aturan inferensi Date 17 September 2025,17 September 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,5,Konsep aturan inferensi Date 1 Oktober 2025,1 Oktober 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,6,Konsep pembuktian langsung Date 8 Oktober 2025,8 Oktober 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,7,"Konsep Teorema Pembuktian Trivial, Pembuktian Vacuous, Pembuktian Langsung, Pembuktian dengan Kontraposisi Date 15 Oktober 2025",15 Oktober 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,8,Ujian Tengah Semester (UTS) Date 22 Oktober 2025,22 Oktober 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,9,"Pembuktian dengan Kontradiksi, Pembuktian Bikondisional, Pembuktian dengan kasus Counterexample Date 29 Oktober 2025",29 Oktober 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,10,"Konsep barisan dan deret, prinsip induksi matematika, konsep rekursi Date 5 November 2025",5 November 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,11,Konsep himpunan dan fungsi Date 12 November 2025,12 November 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,12,Konsep counting Date 19 November 2025,19 November 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,13,"Konsep Pigeonhole, Binomial dan prinsip inklusi-ekslusi Date 26 November 2025",26 November 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,14,Konsep prinsip inklusi-eksklusi Date 3 Desember 2025,3 Desember 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,15,Konsep graf dan tree beserta implementasinya Date 10 Desember 2025,10 Desember 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,2025E,16,Ujian Akhir Semester (UAS) Date 17 Desember 2025,17 Desember 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,INT25,1,Konsep logika beserta implementasinya Date 27 Agustus 2025,27 Agustus 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,INT25,2,"Implementasi ekuivalensi proposisi, predikat, dan kuantor Date 3 September 2025",3 September 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,INT25,3,Konsep kuantor bersarang Date 10 September 2025,10 September 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,INT25,4,Konsep aturan inferensi Date 17 September 2025,17 September 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,INT25,5,Konsep aturan inferensi Date 1 Oktober 2025,1 Oktober 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,INT25,6,Konsep pembuktian langsung Date 8 Oktober 2025,8 Oktober 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,INT25,7,"Konsep Teorema Pembuktian Trivial, Pembuktian Vacuous, Pembuktian Langsung, Pembuktian dengan Kontraposisi Date 15 Oktober 2025",15 Oktober 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,INT25,8,Ujian Tengah Semester (UTS) Date 22 Oktober 2025,22 Oktober 2025
https://sindig.unesa.ac.id/course/3/2840/matematika-diskrit,Matematika Diskrit,INT25,9,"Pembuktian dengan Kontradiksi, Pembuktian Bikondisional, Pembuktian dengan kasus Counterexample Date 29 Oktober 2025",29 Oktober 2025
